Vendedor,ID,Title,Price,Currency,Category URL,Details URL,partner-name,Date,timestamp,image_url
553,0000939319,müller Mix Yogurt Bianco Più Anelli al Cioccolato 150 g,1.09,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0000939319,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_0000042103721_T1/pnf7ee/std/200x200/müller-Mix-Yogurt-Bianco-Più-Anelli-al-Cioccolato-150-g
553,0000003232,Yomo Yogurt Intero con Fragole 2 x 125 g,1.35,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0000003232,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8005350021219_T1/pnf7ee/std/200x200/Yomo-Yogurt-Intero-con-Fragole-2-x-125-g
553,0001198158,Sterzing Vipiteno Yogurt Stracciatella 2 x 125 g,1.09,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0001198158,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8007735101103_T1/pnf7ee/std/200x200/Sterzing-Vipiteno-Yogurt-Stracciatella-2-x-125-g
553,0001239950,Fage Total 0% Grassi 170 g,0.89,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0001239950,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_5201054015667_T1/pnf7ee/std/200x200/Fage-Total-0--Grassi-170-g
553,0001368028,müller Mix Yogurt Bianco Più Wafer al Cioccolato 150 g,1.09,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0001368028,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_0000042208310_T1/pnf7ee/std/200x200/müller-Mix-Yogurt-Bianco-Più-Wafer-al-Cioccolato-150-g
553,0000003233,Yomo Yogurt Intero con Agrumi di Sicilia 2 x 125 g,1.35,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0000003233,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8005350021400_T1/pnf7ee/std/200x200/Yomo-Yogurt-Intero-con-Agrumi-di-Sicilia-2-x-125-g
553,0000817758,Sterzing Vipiteno Yogurt Cocco 2 x 125 g,1.09,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0000817758,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8007735007405_T1/pnf7ee/std/200x200/Sterzing-Vipiteno-Yogurt-Cocco-2-x-125-g
553,0000910499,Actimel fragola 6 x 100 g,3.49,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0000910499,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8001630003968_T1/pnf7ee/std/200x200/Actimel-fragola-6-x-100-g
553,0001056938,Sterzing Vipiteno Yogurt Intero Bianco 2 x 125 g,0.99,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0001056938,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8007735002400_T1/pnf7ee/std/200x200/Sterzing-Vipiteno-Yogurt-Intero-Bianco-2-x-125-g
553,0000475523,müller Mix Yogurt Bianco Più Nocciole e Cioccolato 150 g,1.09,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0000475523,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_0000040255040_T1/pnf7ee/std/200x200/müller-Mix-Yogurt-Bianco-Più-Nocciole-e-Cioccolato-150-g
553,0000818266,Sterzing Vipiteno Yogurt Limone 2 x 125 g,1.09,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0000818266,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8007735007504_T1/pnf7ee/std/200x200/Sterzing-Vipiteno-Yogurt-Limone-2-x-125-g
553,0000003223,Yomo Yogurt Intero con Banana 2 x 125 g,1.35,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0000003223,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8005350021431_T1/pnf7ee/std/200x200/Yomo-Yogurt-Intero-con-Banana-2-x-125-g
553,0000475634,Sterzing Vipiteno Yogurt Mirtillo 2 x 125 g,1.09,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0000475634,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8007735002301_T1/pnf7ee/std/200x200/Sterzing-Vipiteno-Yogurt-Mirtillo-2-x-125-g
553,0000817577,Sterzing Vipiteno Yogurt Caffè 2 x 125 g,1.09,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0000817577,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8007735001809_T1/pnf7ee/std/200x200/Sterzing-Vipiteno-Yogurt-Caffè-2-x-125-g
553,0001478769,Danone Yogoloso Yogurt con Fragola frullata Super Mario 2 x 110 g,1.45,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0001478769,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_8001630007973_T1/pnf7ee/std/200x200/Danone-Yogoloso-Yogurt-con-Fragola-frullata-Super-Mario-2-x-110-g
553,0001636798,müller Yogurt Cremoso Stracciatella 2 x 125 g,1.39,UNIT,/Spesa-online/Uova-latte-e-derivati/Yogurt-e-dessert/Yogurt-e-probiotici,https://www.carrefour.it/dettaglio-prodotto?id=0001636798,Carrefour Italy,2019-10-07,2019-10-07 21:40:54,https://carrefouritalia-cdn.thron.com/delivery/public/image/carrefouritalia/ultra_freschi-dess-latte_e_der_4025500205072_T1/pnf7ee/std/200x200/müller-Yogurt-Cremoso-Stracciatella-2-x-125-g
